Listing_ID,Location,Postal_code,Area,Property_type,Property_sub_type,Furnished,Lease_term,Short_term,Parking_spot,Parking_type,Heating,Water,Electricity,Internet,Cable,Year_built,Price,Age,Neighborhood
532718,"7110 Avenue de la Devinière - Anjou, QC",H1K 3S7,,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,No,No,No,No,No,No Info,845,,MontrealEast Anjou
561744,"37 Roosevelt Avenue - Mount Royal, QC",H3R 1Z3,782.0,Condo,No Info,No,1-year,No,1,Underg,No,No,No,No,No,No Info,1950,,Mount RoyalCentral
558964,"3495 Rue Chapleau - Montréal, QC",H2K 3H7,500.0,Apartment,Apartment,No,1-year,No,No Info,Street,No,No,No,Yes,No,No Info,1315,,MontrealNorth Centre-Sud(Sainte-Marie)
556835,"3325 Boulevard Edouard-Montpetit - Montréal, QC",H3T 1K4,,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,Yes,Yes,No,No,No,No Info,1025,,Côte-des-Neiges
527340,"3325 Boulevard Edouard-Montpetit - Montréal, QC",H3T 1K4,,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,Yes,Yes,No,No,No,No Info,1025,,Côte-des-Neiges
439030,"2500 blvd. Cavendish - Montréal, QC",H4B 2Z6,,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,No,No,No,No,No,No Info,1065,,Notre-Dame-de-Grâce
531420,"4131 Rue St-Denis - Montréal, QC",H2W 2M7,600.0,Apartment,Apartment,Yes,1-year,No Info,No Info,No Info,No,No,No,No,No,No Info,1775,,Mont-Royal
341685,"4560 Boulevard LaSalle - Montréal, QC",H4G 2B1,458.0,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,Yes,Yes,No,No,No,0,1440,,MontrealNorth Verdun
439096,"1160 Saint-Mathieu street - Montréal, QC",H3H 2P4,,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,No,No,No,No,No,0,1470,,Downtown
439097,"6850 Boul. Newman - Montréal, QC",H8N 0G6,,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,No,Yes,No,No,No,0,1225,,MontrealNorthwest LaSalle
304922,"8035 Boulevard du Saint Laurent - Montréal, QC",J4X 0B1,,Apartment,Apartment,No,1-year,No,1,Underg,No,Yes,No,No,No,No Info,1395,,BrossardSouthwest
445497,"1295 des Carrières street - Montréal, QC",H2S 0E1,,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,No,No,No,No,No,0,1350,,MontrealSouthwest Petite-Patrie
527129,"901 rue De La Commune E - Montréal, QC",H2L 0B9,,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,Yes,Yes,Yes,No,No,No Info,2900,,Le Village
445498,"120 Hymus blvd. - Pointe-Claire, QC",H9R 0C3,,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,No,No,No,No,No,0,1420,,Pointe-ClaireNorth Central
365869,"2100 Rue de Bleury - Montréal, QC",H3A 2K3,645.0,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,Yes,Yes,Yes,No,No,2019,1900,3.0,Downtown
352314,"6493 Avenue Somerled - Montréal, QC",H4V 1S5,,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,No,No,No,No,No,0,1650,,Côte Saint-Luc
517461,"3547 Boulevard Saint-Laurent - Montréal, QC",H2X 2T6,550.0,Apartment,Apartment,Yes,1-year,No Info,No Info,No Info,Yes,Yes,Yes,No,No,0,1675,,Mont-Royal
527154,"825 boulevard René-Lévesque Est - Montréal, QC",H2L 0A1,,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,Yes,Yes,Yes,No,No,No Info,1400,,Le Village
528858,"1188 Av. Union - Montréal, QC",H3B 3A7,,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,No,Yes,No,No,No,No Info,1900,,Downtown
429425,"615 77e avenue - Laval, QC",H7V 3A2,1.0,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,No,Yes,No,No,No,0,950,,LavalEast Chomedey
447921,"4980 Rue Buchan - Montréal, QC",H4P 1S8,518.0,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,No,Yes,No,No,No,2019,1300,3.0,Mount RoyalSouth
556866,"1235 rue Bishop - Montréal, QC",H3G 0A6,,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,No,Yes,No,No,No,No Info,1600,,Downtown
528789,"1225 Notre Dame O - Montréal, QC",H3C 0B1,,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,No,Yes,No,No,No,No Info,1700,,Griffintown
513744,"2930A Esplanade Avenue - Mascouche, QC",J7K 0K9,,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,No,Yes,No,No,No,No Info,1295,,MascoucheExtremities
554014,"400 Rue Landsdowne - Rosemère, QC",J7A 3G7,1.0,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,Yes,Yes,No,No,No,No Info,900,,Rosemere
552506,"4555 Avenue Bonavista - Montréal, QC",H3W 2C7,740.0,Condo,No Info,No,1-year,No,1,Garage,Yes,Yes,No,No,No,No Info,1585,,Côte-des-Neiges
429424,"11666 Boulevard Saint Germain - Ahuntsic-Cartierville, QC",H4J 1Z7,,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,Yes,Yes,Yes,No,No,0,1095,,MontrealCentral Cartierville
429428,"189 Bishop-Power - Montréal, QC",H8P 2P5,1.0,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,Yes,Yes,No,No,No,0,950,,MontrealSoutheast LaSalle
429422,"2350 Mariette - Montréal, QC",H4B 2E6,,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,Yes,Yes,No,No,No,0,925,,Notre-Dame-de-Grâce
523093,"10301 Gouin O. - Pierrefonds-Roxboro, QC",H8Y 1S1,1.0,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,Yes,Yes,Yes,No,No,No Info,950,,Montreal(Roxboro)
433785,"8490 Jean-Brillon - Montréal, QC",H8N 2P6,,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,Yes,Yes,Yes,No,No,0,1095,,MontrealNorthwest LaSalle
433815,"3245 Boul. Langelier - Mercier-Hochelaga-Maisonneuve, QC",H1N 3A7,,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,Yes,Yes,No,No,No,0,950,,MontrealSoutheast Mercier
429427,"9360 Rue Centrale - Montréal, QC",H8R 2K3,1.0,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,No,No,No,No,No,0,1095,,Montreal(LaSalle and Ville Saint-Pierre)
504776,"3450 Rue Drummond - Montréal, QC",,884.0,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,Yes,Yes,No,No,No,No Info,1695,,
508092,"3643-3647 Notre Dame West - Montréal, QC",H4C 1P6,637.0,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,No,No,No,No,No,No Info,1600,,Montreal(Saint-Henri)
437910,"7925 Kingsley Rd. - Côte Saint-Luc, QC",H4W 1P5,,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,Yes,Yes,No,No,No,0,nan,,Côte Saint-Luc
457880,"1230 docteur-penfield - Montréal, QC",H3G 1B5,700.0,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,No,No,No,No,No,No Info,1330,,Downtown
543398,"4650 Bonavista - Montréal, QC",H3W 2H5,,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,No,No,No,No,No,No Info,1399,,Côte-des-Neiges
445528,"2055-2075 De la Montagne street - Montréal, QC",H3G 1Z8,,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,No,Yes,No,No,No,0,1160,,Downtown
456723,"4145 Blueridge Crescent - Montréal, QC",H3H 1S7,680.0,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,No,No,No,No,No,No Info,1230,,Downtown
456722,"1260 Avenue du Docteur-Penfield - Montréal, QC",H3G 1B6,750.0,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,Yes,Yes,No,No,No,No Info,1285,,Downtown
456719,"1550 Avenue du Docteur-Penfield - Montréal, QC",H3G 1B9,730.0,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,Yes,Yes,No,No,No,No Info,1375,,Downtown
442953,"464 Saint-Henri Street - Montréal, QC",H3C 0R1,,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,Yes,Yes,Yes,No,No,0,1685,,Griffintown
514696,"2225 rue Leger - Montréal, QC",H8N 2V7,,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,No,Yes,No,No,No,No Info,1515,,MontrealNorthwest LaSalle
445519,"5300 rue Molson - Montréal, QC",H1Y 3B5,,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,No,No,No,No,No,0,1604,,MontrealSouth Rosemont
527103,"3569 Rue Rivard - Laval, QC",H7E 5B1,,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,No,Yes,No,No,No,No Info,850,,Laval(Duvernay)
516515,"3250 Ellendale - Montréal, QC",H3S 1W4,,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,No,No,No,No,No,No Info,895,,Côte-des-Neiges
530399,"155 Notre-Dame street - Repentigny, QC",J6A 5L3,,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,No,Yes,No,No,No,No Info,1250,,RepentignySouth
530106,"2705 Modugno - Saint-Laurent, QC",H4R 2A8,,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,No,No,No,No,No,No Info,950,,Saint-Laurent
530104,"1570 Saint Timothée - Montréal, QC",,,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,No,No,No,No,No,No Info,1100,,
439094,"3455 Durocher - Montréal, QC",H2X 2C9,,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,No,Yes,Yes,No,No,0,1125,,Mont-Royal
447728,"4998 Boulevard de Maisonneuve Ouest - Montréal, QC",H3Z 1N2,500.0,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,Yes,Yes,Yes,No,No,0,1400,,Westmount
527102,"530 Rue François-V.-Mailhot - Boucherville, QC",J4B 7X2,,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,No,No,No,No,No,No Info,1360,,Boucherville
524588,"1470 Roberval - Saint-Bruno-de-Montarville, QC",J3V 0N1,,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,No,No,No,No,No,No Info,1662,,Saint-Bruno-de-Montarville
525670,"400 boul. Jean-Rolland-Baptiste Est - Saint-Jérôme, QC",J7Z 2G9,,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,No,No,No,No,No,No Info,1475,,Saint-JérômeSoutheast
524572,"2225 Léger - Montréal, QC",,,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,Yes,Yes,Yes,No,Yes,2021,1541,1.0,
524571,"7095 Boulevard Gouin Est - Montréal, QC",H1E 6N1,,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,Yes,Yes,Yes,No,Yes,No Info,1428,,MontrealSouthwest Rivière-des-Prairies
445499,"70 Laurentides blvd - Laval, QC",H7G 2T3,,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,No,No,No,No,No,0,1226,,Laval(Pont-Viau)
445525,"5200-5205-5215 Riviera Blvd. - Pierrefonds-Roxboro, QC",H8Z 2Z5,,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,No,No,No,No,No,0,1035,,Montreal(East Pierrefonds)
439092,"3465 Hutchison Street - Montréal, QC",H2X 2G3,,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,No,Yes,No,No,No,0,1100,,Mont-Royal
445520,"2505 Marcel-Laurin Blvd - Saint-Laurent, QC",H4R 0R7,,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,No,Yes,No,No,No,0,1370,,Saint-Laurent
492301,"790 Rue William - Montréal, QC",,582.0,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,Yes,Yes,Yes,No,No,2021,1645,1.0,
363237,"2021 Atwater - Montréal, QC",H3H 2P2,,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,No,No,No,No,No,0,1295,,Downtown
514705,"30 Orly Street - Laval, QC",,,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,No,Yes,No,No,No,No Info,1285,,
445524,"235 Metcalfe Ave - Montréal, QC",,,Apartment,Apartment,No Info,1-year,No Info,No Info,No Info,No,Yes,No,No,No,0,1100,,
569824,"1085 Rue Smith - Montréal, QC",H3C 0L9,550.0,Condo,No Info,No,1-year,No,No Info,No Parking,No,Yes,No,No,No,2014,1390,8.0,Griffintown
533554,"5142 Avenue Papineau - Montréal, QC",H2H 1W2,1400.0,Apartment,Apartment,Yes,1-year,Yes,No Info,Street,No,Yes,No,No,No,2021,1500,1.0,Mont-Royal
567620,"9240 Rue Riverin - Montréal, QC",J4X 2T8,802.0,Condo,No Info,No,1-year,No,2,Underg,No,No,No,No,No,1992,1650,30.0,BrossardSouthwest
444469,"1077 Rue Saint Mathieu - Montréal, QC",H3H 2S8,1045.0,Condo,No Info,Yes,monthly,Yes,No Info,Underg,Yes,Yes,Yes,Yes,Yes,1992,1850,30.0,Downtown
570603,"1150 Rue Saint-Denis - Montréal, QC",,665.0,Condo,No Info,No,1-year,No,No Info,No Parking,No,Yes,No,No,No,2013,1600,9.0,
570536,"578 Avenue Bourbonnière - Mercier-Hochelaga-Maisonneuve, QC",H1W 3M9,850.0,Apartment,Apartment,No,1-year,No,No Info,Street,No,No,No,No,No,No Info,1100,,Montreal(Hochelaga)
570521,"2161 Avenue Prud'homme - Montréal, QC",,355.0,Apartment,Apartment,No,1-year,No,No Info,Street,Yes,Yes,No,No,No,No Info,850,,
568250,"1415 Rue Bishop - Montréal, QC",H3G 2E4,465.0,Apartment,Studio,Yes,1-year,No,No Info,No Parking,Yes,Yes,Yes,Yes,No,2021,1550,1.0,Downtown
570305,"5175 Rue Mackenzie - Montréal, QC",H3W 0B3,620.0,Condo,No Info,No,1-year,No,1,Underg,No,No,No,No,No,2022,1595,0.0,Côte-des-Neiges
567832,"349 Rue Ontario Est - Montréal, QC",H2X 1H7,200.0,Room,Private Room,Yes,1-year,No,No Info,Street,Yes,Yes,Yes,Yes,No,1925,800,97.0,Mont-Royal
569499,"3121 Rue Masson - Montréal, QC",H1Y 1X9,1260.0,Apartment,Loft,No,1-year,No,No Info,Street,No,No,No,No,No,1910,1500,112.0,MontrealSouth Rosemont
570387,"738 Rue Saint-Paul Ouest - Montréal, QC",H3C 0N5,605.0,Condo,No Info,Yes,1-year,No,No Info,No Parking,Yes,Yes,Yes,Yes,Yes,2018,1850,4.0,Griffintown
570376,"3623 Rue Lorne Crescent - Montréal, QC",,800.0,Apartment,Apartment,No,negotiable,No,1,Driveway,No,Yes,No,No,No,No Info,1520,,
570323,"745 1re Avenue - Lachine, QC",H8S 0C5,650.0,Condo,No Info,No,1-year,No,1,Garage,No,Yes,No,No,No,2021,1550,1.0,MontrealEast Lachine
553925,"4877 Avenue Wilson - Montréal, QC",H3X 3P3,705.0,Condo,No Info,No,1-year,No,1,Garage,No,No,No,No,No,1998,1350,24.0,Hampstead
570342,"530 Rue Saint-Hubert - Montréal, QC",H2Y 0B9,509.0,Apartment,Apartment,No,1-year,No,No Info,No Info,Yes,Yes,Yes,Yes,No,2022,1425,0.0,Old Montreal
570273,"5309 Place Lucy - Montréal, QC",H3X 1L1,,Apartment,Apartment,No,1-year,No,No Info,No Info,No,Yes,No,No,No,No Info,975,,Hampstead
567588,"1925 Rue Émile-Martineau - Laval, QC",H7N 0B2,700.0,Condo,No Info,Yes,1-year,No,1,Garage,No,Yes,No,No,No,No Info,1475,,Laval(Laval-des-Rapides)
570203,"290 Boulevard Hymus - Pointe-Claire, QC",H9R 6B7,725.0,Condo,No Info,No,1-year,No,1,Garage,No,No,No,No,No,2005,1350,17.0,Pointe-ClaireNorth Central
568779,"3366 Avenue Lacombe - Montréal, QC",H3T 1L8,400.0,Apartment,Apartment,Yes,1-year,No,No Info,Street,Yes,Yes,Yes,Yes,No,1972,1290,50.0,Côte-des-Neiges
570198,"5077 Rue Paré - Montréal, QC",H4P 1P4,600.0,Condo,No Info,No,1-year,No,No Info,No Info,No,No,No,No,No,No Info,1700,,Mount RoyalSouth
570185,"6311 Avenue Somerled - Montréal, QC",H3X 2C1,,Apartment,Studio,No,negotiable,No,5+,Garage,Yes,Yes,No,No,No,No Info,850,,Hampstead
569730,"100 Rue Berlioz - Montréal, QC",H3E 1N4,,Condo,No Info,No,1-year,No,1,Underg,No,Yes,No,No,No,No Info,1890,,Montreal(L'Île-Des-Soeurs)
554261,"2100 Boulevard Saint-Laurent - Montréal, QC",H2X 2T2,435.0,Condo,No Info,Yes,monthly,Yes,No Info,Street,Yes,Yes,Yes,Yes,Yes,2020,1800,2.0,Mont-Royal
570123,"950 Rue Notre-Dame Ouest - Montréal, QC",H3C 0K3,511.0,Condo,No Info,Yes,1-year,No,No Info,No Parking,Yes,Yes,Yes,No,No,2010,1700,12.0,Griffintown
570122,"1007 Montée Champagne - Laval, QC",H7X 0C2,,Apartment,Studio,No,1-year,No,1,Driveway,No,No,No,No,No,2020,1287,2.0,Laval(Sainte-Dorothée)
560862,"3342 Rue d'Hérelle - Montréal, QC",H1Z 2B3,1000.0,Apartment,Apartment,No,1-year,No,No Info,Street,No,No,No,No,No,1968,1100,54.0,MontrealWest Saint-Michel
551412,"6211 Chemin de la Côte-Saint-Luc - Hampstead, QC",H3X 2H2,1000.0,Condo,No Info,No,1-year,No,1,Garage,Yes,Yes,No,No,No,1970,1695,52.0,Hampstead
569794,"10856 Rue Basile-Routhier - Ahuntsic-Cartierville, QC",H2C 0B1,700.0,Condo,No Info,No,1-year,No,1,Underg,No,No,No,No,No,2022,1500,0.0,MontrealCentral Ahuntsic
500976,"2150 Rue Mackay - Montréal, QC",H3G 2M2,625.0,Apartment,Apartment,Yes,1-year,No,No Info,No Info,Yes,Yes,Yes,No,No,No Info,1415,,Downtown
569770,"7020 Rue Allard - Montréal, QC",H8N 0C5,,Condo,No Info,Yes,1-year,No,1,Underg,Yes,Yes,No,No,No,No Info,1499,,MontrealNorthwest LaSalle
569635,"4570 Chemin Queen Mary - Montréal, QC",H3W 1W6,625.0,Apartment,Apartment,No,1-year,No,No Info,Garage,Yes,Yes,No,No,No,No Info,1326,,Côte-des-Neiges
569688,"203 Rue Beaubien Est - Montréal, QC",H2S 1R5,1350.0,Apartment,Apartment,Yes,monthly,Yes,No Info,No Parking,Yes,Yes,Yes,Yes,No,2020,1350,2.0,MontrealSouthwest Petite-Patrie
569684,"1845 Rue Viau - Mercier-Hochelaga-Maisonneuve, QC",H1V 3H2,,Apartment,Apartment,No,1-year,No,No Info,Street,No,Yes,No,No,No,No Info,1095,,Montreal(Maisonneuve)
569678,"5530 Avenue Avonmore - Montréal, QC",,800.0,Apartment,Apartment,No,1-year,No,No Info,Street,No,Yes,No,No,No,No Info,865,,
561150,"405 Rue de la Concorde - Montréal, QC",H3A 1J3,776.0,Condo,No Info,No,1-year,No,No Info,No Parking,No,Yes,No,No,No,2016,1850,6.0,Downtown
569528,"4517 Avenue de Hôtel-de-Ville - Montréal, QC",H2T 2A8,1097.0,Condo,No Info,No,1-year,No,1,Garage,No,No,No,No,No,1997,2695,25.0,Mont-Royal
441945,"Rue Antonio-Dagenais - Montréal, QC",,300.0,Apartment,Apartment,Yes,1-year,No,No Info,No Info,Yes,Yes,Yes,No,No,No Info,845,,
466165,"6947 Rue Saint-Denis - Montréal, QC",H2S 2S3,132.0,Room,Private Room,Yes,monthly,Yes,No Info,Street,Yes,Yes,Yes,Yes,No,1922,600,100.0,MontrealSouthwest Petite-Patrie
568767,"1 Boulevard de Maisonneuve Ouest - Montréal, QC",H2X 0E3,577.0,Condo,No Info,Yes,negotiable,No,1,Garage,Yes,Yes,No,No,No,2022,2100,0.0,Mont-Royal
440972,"203 Rue Beaubien Est - Montréal, QC",H2S 1R5,400.0,Apartment,Loft,Yes,negotiable,Yes,No Info,Street,Yes,Yes,Yes,Yes,No,No Info,1425,,MontrealSouthwest Petite-Patrie
569341,"1188 Rue Saint-Antoine Ouest - Montréal, QC",H3C 1B4,,Condo,No Info,Yes,1-year,No,No Info,No Parking,No,Yes,No,No,No,No Info,1890,,Griffintown
569301,"Rue Grenet - Saint-Laurent, QC",,,Apartment,Apartment,No,1-year,No,1,Driveway,No,No,No,No,No,1970,690,52.0,
569325,"3465 Chemin de la Côte-des-Neiges - Montréal, QC",H3H 1T7,,Apartment,Apartment,No,1-year,No,No Info,No Info,No,No,No,No,No,No Info,1400,,Downtown
569213,"628 Rue Saint-Jacques - Montréal, QC",H3C 1C7,600.0,Condo,No Info,No,1-year,No,No Info,No Info,No,Yes,No,No,No,2022,1900,0.0,Griffintown
569176,"6065 Boulevard Joseph-Renaud - Anjou, QC",H1K 3T8,795.0,Apartment,Apartment,No,1-year,No,1,Garage,Yes,No,Yes,No,No,1973,1150,49.0,MontrealEast Anjou
559184,"1450 Boulevard René-Lévesque Ouest - Montréal, QC",H3G 0E1,,Condo,No Info,Yes,1-year,No,1,Underg,No,Yes,No,No,No,2017,nan,5.0,Downtown
559758,"Avenue de l'Authion - Anjou, QC",,717.0,Apartment,Apartment,No,1-year,No,No Info,Street,Yes,Yes,Yes,No,No,1974,1075,48.0,
412382,"1050 Avenue Amesbury - Montréal, QC",H3H 2S5,630.0,Condo,No Info,Yes,negotiable,No,No Info,Street,Yes,Yes,Yes,No,No,1979,1350,43.0,Downtown
569124,"5100 Rue Molson - Montréal, QC",H1Y 3B5,500.0,Apartment,Apartment,Yes,1-year,No,No Info,Street,No,No,No,Yes,No,2016,1550,6.0,MontrealSouth Rosemont
568963,"443 Rue Notre-Dame Est - Montréal, QC",H2Y 1C9,790.0,Condo,No Info,Yes,negotiable,Yes,No Info,Street,Yes,Yes,Yes,Yes,No,2020,2200,2.0,Old Montreal
532965,"2554 Rue Coursol - Montréal, QC",H3J 1E1,132.0,Room,Private Room,Yes,negotiable,Yes,No Info,Street,Yes,Yes,Yes,Yes,No,1880,650,142.0,Montreal(Petite-Bourgogne)
568523,"1414 Rue Chomedey - Montréal, QC",H3H 0A2,,Condo,No Info,No,1-year,No,No Info,No Parking,No,No,No,No,No,No Info,nan,,Downtown
567597,"5697 Avenue De Lorimier - Montréal, QC",H2G 2N7,900.0,Apartment,Apartment,No,1-year,No,1,Driveway,No,No,No,No,No,1991,850,31.0,MontrealNortheast Petite-Patrie
567708,"430 Rue McGill - Montréal, QC",H2Y 2G1,1378.0,Condo,No Info,Yes,1-year,No,No Info,No Parking,No,No,No,No,No,1970,2850,52.0,Old Montreal
335965,"1800 Boulevard René-Lévesque Ouest - Montréal, QC",H3H 2H2,580.0,Condo,No Info,Yes,negotiable,Yes,1,Garage,Yes,Yes,Yes,Yes,No,2017,2200,5.0,Downtown
568914,"1020 Rue de la Commune Est - Montréal, QC",H2L 0B9,777.0,Condo,No Info,Yes,1-year,No,No Info,No Info,No,No,Yes,No,No,2019,1900,3.0,Le Village
568891,"1435 Avenue de la Gare - Mascouche, QC",J7K 3G5,,Condo,No Info,No,1-year,No,1,Garage,No,Yes,No,Yes,Yes,2022,1290,0.0,MascoucheExtremities
568888,"580 Boulevard Saint-Jean - Pointe-Claire, QC",H9R 3J9,,Condo,No Info,Yes,1-year,No,1,Garage,No,No,No,Yes,Yes,2022,1285,0.0,Pointe-ClaireNorth Central
568877,"5420 Avenue Avonmore - Montréal, QC",,800.0,Apartment,Apartment,No,1-year,No,No Info,Street,No,Yes,No,No,No,No Info,865,,
568782,"8620 Rue Jean-Brillon - Montréal, QC",H8N 2G3,,Apartment,Apartment,Yes,1-year,No,No Info,No Info,No,Yes,No,No,No,2022,nan,0.0,MontrealNorthwest LaSalle
568776,"2120 Rue Sainte-Catherine Est - Montréal, QC",,555.0,Condo,No Info,No,1-year,No,No Info,Street,No,No,No,No,No,2022,1590,0.0,
568778,"2120 Rue Sainte-Catherine Est - Montréal, QC",,484.0,Condo,No Info,No,1-year,No,No Info,Street,No,No,No,No,No,2022,1495,0.0,
568758,"1500 Rue Jarry Est - Montréal, QC",H2E 1A9,,Apartment,Apartment,No,1-year,No,No Info,Street,No,No,No,No,No,No Info,nan,,MontrealNortheast Villeray
568725,"400 Rue de l'Inspecteur - Montréal, QC",H3C 4A8,600.0,Condo,No Info,Yes,1-year,No,No Info,No Parking,Yes,Yes,Yes,Yes,No,No Info,1650,,Griffintown
521691,"200 Avenue Kensington - Montréal, QC",,,Apartment,Apartment,No,1-year,No,1,Garage,No,Yes,No,No,No,No Info,1250,,
561937,"1801 Rue Viola Desmond - Montréal, QC",H8N 0G8,693.0,Condo,No Info,Yes,1-year,No,No Info,Street,No,Yes,No,No,No,2019,1400,3.0,MontrealNorthwest LaSalle
568670,"628 Rue Saint-Jacques - Montréal, QC",H3C 1C7,430.0,Condo,No Info,No,1-year,No,No Info,No Info,No,Yes,No,No,No,2021,1650,1.0,Griffintown
566599,"100 21e Avenue - Lachine, QC",H8S 3T5,800.0,Condo,No Info,No,1-year,No,No Info,No Parking,No,Yes,No,No,No,2009,1500,13.0,MontrealEast Lachine
568641,"4430 Avenue Bourbonnière - Montréal, QC",H1X 2M4,700.0,Apartment,Apartment,No,1-year,No,No Info,Street,Yes,No,Yes,No,No,No Info,1250,,MontrealCentral Rosemont
568303,"1025 Rue de la Commune Est - Montréal, QC",H2L 0B9,777.0,Condo,No Info,Yes,1-year,No,1,Garage,No,No,No,No,No,2020,2500,2.0,Le Village
568530,"2305 Rue Remembrance - Lachine, QC",H8S 0A9,755.0,Condo,No Info,Yes,1-year,No,1,Garage,Yes,Yes,Yes,No,No,2011,1400,11.0,MontrealEast Lachine
568432,"14073 Boulevard Cavendish - Saint-Laurent, QC",H4R 3J5,690.0,Condo,No Info,No,1-year,No,1,Garage,No,No,No,No,No,No Info,1300,,Saint-Laurent
568409,"4851 Rue Fulton - Montréal, QC",H3W 1V2,900.0,Apartment,Apartment,No,1-year,No,No Info,Street,Yes,Yes,Yes,No,No,No Info,1540,,Côte-des-Neiges
568408,"4851 Rue Fulton - Montréal, QC",H3W 1V2,900.0,Apartment,Apartment,No,1-year,No,No Info,Street,Yes,No,Yes,No,No,No Info,1540,,Côte-des-Neiges
364891,"1450 Rue Parthenais - Montréal, QC",H2K 3R9,465.0,Condo,No Info,Yes,negotiable,Yes,No Info,Underg,No,Yes,No,No,No,2012,1400,10.0,MontrealNorth Centre-Sud(Sainte-Marie)
566727,"225 Rue de la Montagne - Montréal, QC",H3C 3S2,620.0,Condo,No Info,Yes,negotiable,No,No Info,Street,Yes,Yes,Yes,Yes,No,2012,2000,10.0,Griffintown
568110,"6800 Avenue Macdonald - Côte Saint-Luc, QC",H3X 3Z2,,Condo,No Info,No,1-year,No,1,Underg,Yes,Yes,Yes,No,No,No Info,nan,,Hampstead
567552,"1415 Rue Bishop - Montréal, QC",H3G 2E4,460.0,Apartment,Studio,No,1-year,No,1,Underg,Yes,Yes,Yes,Yes,No,2021,1400,1.0,Downtown
562250,"2372 Avenue Wilson - Montréal, QC",H4A 2T3,,Apartment,Apartment,No,1-year,No,No Info,Street,No,No,No,No,No,No Info,1100,,Notre-Dame-de-Grâce
568127,"735 43e Av - Montréal, QC",H8P 3B6,500.0,Apartment,Apartment,No,1-year,No,No Info,Street,No,No,No,No,No,No Info,755,,MontrealSoutheast LaSalle
559326,"3950 Avenue Saint-Kevin - Montréal, QC",H3T 1H9,850.0,Apartment,Apartment,No,1-year,No,No Info,Street,Yes,Yes,No,No,No,1989,1100,33.0,Côte-des-Neiges
341987,"7165 Avenue Casgrain - Montréal, QC",H2R 1Y2,400.0,Apartment,Apartment,No,1-year,No,4,Underg,Yes,Yes,Yes,No,No,1978,725,44.0,MontrealSoutheast Villeray
